Time,i-06bb8ab1030f079de (SIL-IISA01P11),i-0b299dc18487f43dd (SIL-IISA01P12),i-035d6884fb647637a (SIL-IISA01P13),i-0f407909e6ccba027 (SIL-IISA01P14),i-04f710d1703a9b400 (SIL-IISA01P15),i-022e80d50209ad2e7 (SIL-IISA01P16),i-096bd3d58e691b904 (SIL-IISA01P17),i-0d98f68bf4868f54f (SIL-IISA01P18)
2025/11/07 04:10:00,28.055700302124023,36.244083404541016,60.4048957824707,69.43070983886719,69.4625015258789,71.52367401123047,22.98352813720703,20.334747314453125
2025/11/07 04:15:00,28.055700302124023,36.244083404541016,60.4048957824707,69.43070983886719,69.4625015258789,71.52367401123047,22.982547760009766,20.334747314453125
2025/11/07 04:20:00,28.054719924926758,36.244083404541016,60.4048957824707,69.43022155761719,69.4620132446289,71.52318572998047,22.9815673828125,20.334747314453125
2025/11/07 04:25:00,28.054719924926758,36.24310302734375,60.4048957824707,69.43022155761719,69.4620132446289,71.52318572998047,22.9815673828125,20.33376693725586
2025/11/07 04:30:00,28.054719924926758,36.244083404541016,60.4048957824707,69.42973327636719,69.4615249633789,71.52318572998047,22.99136734008789,20.33376693725586
2025/11/07 04:35:00,28.053739547729492,36.24310302734375,60.4048957824707,69.42973327636719,69.46641540527344,71.52268981933594,22.990386962890625,20.332788467407227
2025/11/07 04:40:00,28.053739547729492,36.24310302734375,60.4048957824707,69.42923736572266,69.46592712402344,71.52268981933594,22.990386962890625,20.332788467407227
2025/11/07 04:45:00,28.053739547729492,36.24310302734375,60.4048957824707,69.42923736572266,69.46592712402344,71.52268981933594,22.990386962890625,20.332788467407227
2025/11/07 04:50:00,28.053739547729492,36.24310302734375,60.4048957824707,69.42923736572266,69.46543884277344,71.52268981933594,22.98940658569336,20.34160804748535
2025/11/07 04:55:00,28.052759170532227,36.24310302734375,60.4048957824707,69.42874908447266,69.46543884277344,71.52220153808594,22.988426208496094,20.34160804748535
2025/11/07 05:00:00,28.051780700683594,36.24310302734375,60.4048957824707,69.42874908447266,69.46543884277344,71.52220153808594,22.988426208496094,20.340627670288086
2025/11/07 05:05:00,28.051780700683594,36.24310302734375,60.4048957824707,69.42826080322266,69.46495056152344,71.52171325683594,22.988426208496094,20.340627670288086
2025/11/07 05:10:00,28.06157875061035,36.24310302734375,60.4048957824707,69.42826080322266,69.46495056152344,71.52171325683594,22.98744773864746,20.33964729309082
2025/11/07 05:15:00,28.06060028076172,36.23918533325195,60.4048957824707,69.42777252197266,69.4644546508789,71.52171325683594,22.98744773864746,20.33964729309082
2025/11/07 05:20:00,28.06060028076172,36.242122650146484,60.4044075012207,69.42777252197266,69.4644546508789,71.52122497558594,22.98744773864746,20.338666915893555
2025/11/07 05:25:00,28.059619903564453,36.242122650146484,60.4044075012207,69.42728424072266,69.4639663696289,71.52122497558594,22.986467361450195,20.338666915893555
2025/11/07 05:30:00,28.059619903564453,36.242122650146484,60.4044075012207,69.42728424072266,69.4639663696289,71.52122497558594,22.986467361450195,20.338666915893555
2025/11/07 05:35:00,28.059619903564453,36.242122650146484,60.4044075012207,69.42679595947266,69.4639663696289,71.52122497558594,22.98548698425293,20.337688446044922
2025/11/07 05:40:00,28.058639526367188,36.242122650146484,60.4044075012207,69.42679595947266,69.4634780883789,71.52073669433594,22.98548698425293,20.337688446044922
2025/11/07 05:45:00,28.057659149169922,36.242122650146484,60.4044075012207,69.42630767822266,69.4634780883789,71.52073669433594,22.98548698425293,20.336708068847656
2025/11/07 05:50:00,28.057659149169922,36.242122650146484,60.4044075012207,69.42630767822266,69.4634780883789,71.52024841308594,22.984506607055664,20.336708068847656
2025/11/07 05:55:00,28.057659149169922,36.24114227294922,60.4044075012207,69.43119812011719,69.4629898071289,71.52513885498047,22.984506607055664,20.336708068847656
2025/11/07 06:00:00,28.05668067932129,36.24114227294922,60.4044075012207,69.43070983886719,69.4629898071289,71.52513885498047,22.984506607055664,20.33572769165039
2025/11/07 06:05:00,28.05668067932129,36.24114227294922,60.4039192199707,69.43070983886719,69.4625015258789,71.52465057373047,22.98352813720703,20.33572769165039
2025/11/07 06:10:00,28.05668067932129,36.24114227294922,60.4039192199707,69.43070983886719,69.4620132446289,71.52611541748047,22.982547760009766,20.33572769165039
2025/11/07 06:15:00,28.055700302124023,36.24114227294922,60.4039192199707,69.43022155761719,69.4620132446289,71.52562713623047,22.982547760009766,20.334747314453125
2025/11/07 06:20:00,28.055700302124023,36.24114227294922,60.4039192199707,69.43022155761719,69.4620132446289,71.52562713623047,22.982547760009766,20.334747314453125
2025/11/07 06:25:00,28.054719924926758,36.24114227294922,60.4039192199707,69.42973327636719,69.4615249633789,71.52562713623047,22.9815673828125,20.33376693725586
2025/11/07 06:30:00,28.054719924926758,36.24114227294922,60.4039192199707,69.42923736572266,69.4615249633789,71.52513885498047,22.9815673828125,20.33376693725586
2025/11/07 06:35:00,28.054719924926758,36.24016571044922,60.4039192199707,69.42923736572266,69.4615249633789,71.52513885498047,22.980587005615234,20.332788467407227
2025/11/07 06:40:00,28.053739547729492,36.24016571044922,60.4039192199707,69.42923736572266,69.4610366821289,71.52513885498047,22.97960662841797,20.332788467407227
2025/11/07 06:45:00,28.053739547729492,36.24016571044922,60.4039192199707,69.42874908447266,69.4610366821289,71.52465057373047,22.97960662841797,20.332788467407227
2025/11/07 06:50:00,28.053739547729492,36.24016571044922,60.4039192199707,69.42826080322266,69.4605484008789,71.52465057373047,22.97960662841797,20.33180809020996
2025/11/07 06:55:00,28.052759170532227,36.24016571044922,60.4039192199707,69.42826080322266,69.4605484008789,71.52465057373047,22.978628158569336,20.330827713012695
2025/11/07 07:00:00,28.051780700683594,36.24016571044922,60.4039192199707,69.42777252197266,69.46005249023438,71.52416229248047,22.97764778137207,20.330827713012695
2025/11/07 07:05:00,28.051780700683594,36.24016571044922,60.4034309387207,69.42777252197266,69.46005249023438,71.52416229248047,22.97764778137207,20.330827713012695
2025/11/07 07:10:00,28.051780700683594,36.24016571044922,60.4034309387207,69.42728424072266,69.45956420898438,71.52367401123047,22.97764778137207,20.32984733581543
2025/11/07 07:15:00,28.051780700683594,36.23918533325195,60.4034309387207,69.43217468261719,69.45956420898438,71.52367401123047,22.976667404174805,20.328868865966797
2025/11/07 07:20:00,28.050800323486328,36.23918533325195,60.4034309387207,69.43168640136719,69.45956420898438,71.52318572998047,22.976667404174805,20.328868865966797
2025/11/07 07:25:00,28.049819946289062,36.23918533325195,60.4034309387207,69.43168640136719,69.45907592773438,71.52318572998047,22.97568702697754,20.32788848876953
2025/11/07 07:30:00,28.049819946289062,36.23918533325195,60.40293884277344,69.43119812011719,69.45858764648438,71.52318572998047,22.97568702697754,20.32788848876953
2025/11/07 07:35:00,28.048839569091797,36.23918533325195,60.40293884277344,69.43070983886719,69.45858764648438,71.52268981933594,22.974708557128906,20.326908111572266
2025/11/07 07:40:00,28.048839569091797,36.23918533325195,60.40293884277344,69.43070983886719,69.45809936523438,71.52268981933594,22.974708557128906,20.326908111572266
2025/11/07 07:45:00,28.047861099243164,36.23918533325195,60.40293884277344,69.43070983886719,69.45809936523438,71.52660369873047,22.97372817993164,20.326908111572266
2025/11/07 07:50:00,28.0468807220459,36.23918533325195,60.40293884277344,69.43022155761719,69.45761108398438,71.52611541748047,22.97372817993164,20.325927734375
2025/11/07 07:55:00,28.0468807220459,36.23918533325195,60.40245056152344,69.42973327636719,69.45761108398438,71.52562713623047,22.972747802734375,20.324947357177734
2025/11/07 08:00:00,28.045900344848633,36.23820495605469,60.40245056152344,69.42973327636719,69.45712280273438,71.52562713623047,22.97176742553711,20.324947357177734
2025/11/07 08:05:00,28.045900344848633,36.23820495605469,60.40245056152344,69.42973327636719,69.45712280273438,71.52562713623047,22.97176742553711,20.3239688873291
2025/11/07 08:10:00,28.044919967651367,36.23722457885742,60.40196228027344,69.42874908447266,69.45663452148438,71.52513885498047,22.970787048339844,20.322988510131836
2025/11/07 08:15:00,28.0439395904541,36.23722457885742,60.40196228027344,69.42826080322266,69.45614624023438,71.51976013183594,22.96980857849121,20.322988510131836
2025/11/07 08:20:00,28.0439395904541,36.23722457885742,60.40196228027344,69.42826080322266,69.45565032958984,71.52220153808594,22.96980857849121,20.321027755737305
2025/11/07 08:25:00,28.04296112060547,36.236244201660156,60.40196228027344,69.42777252197266,69.45565032958984,71.52171325683594,22.968828201293945,20.320049285888672
2025/11/07 08:30:00,28.04296112060547,36.23526382446289,60.40147399902344,69.42777252197266,69.45516204833984,71.52122497558594,22.968828201293945,20.320049285888672
2025/11/07 08:35:00,28.041980743408203,36.236244201660156,60.40147399902344,69.42728424072266,69.45516204833984,71.52073669433594,22.96784782409668,20.325927734375
2025/11/07 08:40:00,28.050800323486328,36.23526382446289,60.40098571777344,69.42679595947266,69.45467376708984,71.52073669433594,22.966867446899414,20.32200813293457
2025/11/07 08:45:00,28.049819946289062,36.23526382446289,60.40098571777344,69.42630767822266,69.45858764648438,71.52024841308594,22.966867446899414,20.324947357177734
2025/11/07 08:50:00,28.049819946289062,36.23526382446289,60.40098571777344,69.42581939697266,69.45761108398438,71.52024841308594,22.96588897705078,20.3239688873291
2025/11/07 08:55:00,28.048839569091797,36.234283447265625,60.40049362182617,69.42581939697266,69.45712280273438,71.51976013183594,22.96392822265625,20.3239688873291
2025/11/07 09:00:00,28.0468807220459,36.23330307006836,60.40049362182617,69.42533111572266,69.45663452148438,71.51927185058594,22.96392822265625,20.32200813293457
2025/11/07 09:05:00,28.0468807220459,36.232322692871094,60.40000534057617,69.42483520507812,69.45663452148438,71.51878356933594,22.96392822265625,20.321027755737305
2025/11/07 09:10:00,28.044919967651367,36.232322692871094,60.40000534057617,69.42483520507812,69.45614624023438,71.51878356933594,22.96196937561035,20.320049285888672
2025/11/07 09:15:00,28.044919967651367,36.231346130371094,60.39951705932617,69.42385864257812,69.45565032958984,71.5177993774414,22.960988998413086,20.31808853149414
2025/11/07 09:20:00,28.050800323486328,36.23918533325195,60.39902877807617,69.42385864257812,69.4605484008789,71.5177993774414,22.96000862121582,20.317108154296875
2025/11/07 09:25:00,28.049819946289062,36.23820495605469,60.39902877807617,69.42337036132812,69.46005249023438,71.5173110961914,22.95804786682129,20.315149307250977
2025/11/07 09:30:00,28.047861099243164,36.23820495605469,60.39902877807617,69.42239379882812,69.45907592773438,71.5173110961914,22.964908599853516,20.313188552856445
2025/11/07 09:35:00,28.0468807220459,36.23722457885742,60.398536682128906,69.42239379882812,69.45858764648438,71.5168228149414,22.96392822265625,20.313188552856445
2025/11/07 09:40:00,28.045900344848633,36.23722457885742,60.398536682128906,69.42190551757812,69.45858764648438,71.5163345336914,22.962947845458984,20.311229705810547
2025/11/07 09:45:00,28.044919967651367,36.23526382446289,60.398048400878906,69.42190551757812,69.45809936523438,71.5158462524414,22.960988998413086,20.309268951416016
2025/11/07 09:50:00,28.044919967651367,36.234283447265625,60.398048400878906,69.42141723632812,69.45761108398438,71.5158462524414,22.96000862121582,20.309268951416016
2025/11/07 09:55:00,28.0439395904541,36.234283447265625,60.398048400878906,69.42092895507812,69.45761108398438,71.5153579711914,22.959028244018555,20.30828857421875
2025/11/07 10:00:00,28.041980743408203,36.23330307006836,60.397560119628906,69.42434692382812,69.45663452148438,71.5148696899414,22.957069396972656,20.30632972717285
2025/11/07 10:05:00,28.040019989013672,36.231346130371094,60.397071838378906,69.42385864257812,69.45614624023438,71.5143814086914,22.95608901977539,20.30436897277832
2025/11/07 10:10:00,28.040019989013672,36.231346130371094,60.397071838378906,69.42826080322266,69.45614624023438,71.5143814086914,22.964908599853516,20.303390502929688
2025/11/07 10:15:00,28.037080764770508,36.23036575317383,60.396583557128906,69.42826080322266,69.45565032958984,71.51339721679688,22.962947845458984,20.302410125732422
2025/11/07 10:20:00,28.037080764770508,36.22938537597656,60.396583557128906,69.42777252197266,69.45516204833984,71.51339721679688,22.96196937561035,20.299468994140625
2025/11/07 10:25:00,28.03512191772461,36.2284049987793,60.39609146118164,69.42728424072266,69.45467376708984,71.5177993774414,22.96000862121582,20.298490524291992
2025/11/07 10:30:00,28.034141540527344,36.22742462158203,60.39609146118164,69.42679595947266,69.45418548583984,71.5173110961914,22.959028244018555,20.295549392700195
2025/11/07 10:35:00,28.033161163330078,36.2254638671875,60.39560317993164,69.42630767822266,69.45418548583984,71.5168228149414,22.957069396972656,20.294570922851562
2025/11/07 10:40:00,28.032180786132812,36.2254638671875,60.39560317993164,69.42630767822266,69.45369720458984,71.5168228149414,22.95608901977539,20.293590545654297
2025/11/07 10:45:00,28.031200408935547,36.224483489990234,60.39511489868164,69.42581939697266,69.45320892333984,71.5163345336914,22.95412826538086,20.291629791259766
2025/11/07 10:50:00,28.02924156188965,36.22350311279297,60.39511489868164,69.42533111572266,69.45272064208984,71.5158462524414,22.953149795532227,20.298490524291992
2025/11/07 10:55:00,28.027280807495117,36.22350311279297,60.39511489868164,69.42483520507812,69.44783020019531,71.5153579711914,22.951189041137695,20.297510147094727
2025/11/07 11:00:00,28.024341583251953,36.22252655029297,60.39462661743164,69.42434692382812,69.44929504394531,71.5148696899414,22.95020866394043,20.295549392700195
2025/11/07 11:05:00,28.023361206054688,36.22056579589844,60.39462661743164,69.42434692382812,69.44880676269531,71.5148696899414,22.949230194091797,20.294570922851562
2025/11/07 11:10:00,28.022382736206055,36.22056579589844,60.39462661743164,69.42385864257812,69.44880676269531,71.5143814086914,22.957069396972656,20.302410125732422
2025/11/07 11:15:00,28.02140235900879,36.21958541870117,60.394134521484375,69.42337036132812,69.45272064208984,71.5143814086914,22.95608901977539,20.301429748535156
2025/11/07 11:20:00,28.020421981811523,36.2254638671875,60.393646240234375,69.42337036132812,69.45223236083984,71.51388549804688,22.95412826538086,20.299468994140625
2025/11/07 11:25:00,28.020421981811523,36.224483489990234,60.393157958984375,69.42288208007812,69.45223236083984,71.51290893554688,22.960988998413086,20.298490524291992
